DaysSinceDetection,LineageBroad_BoostTiterGroup,low_ct1,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__,LineageBroad,BoostTiterGroup,Detection group
0.5050505050505051,OmicronHighNotBoosted,0.288,1,0.5050505050505051,OmicronHighNotBoosted,0.231364529318375,0.05902015842446228,0.13349083923501368,0.3587042075046946,Omicron,Not Boosted: >250 AU/ml,Frequent testing
0.5050505050505051,OmicronLowBoosted,0.288,1,0.5050505050505051,OmicronLowBoosted,0.32126173665744373,0.04109808941669524,0.24444825104290266,0.4017120214946647,Omicron,Boosted: ≤250 AU/ml,Frequent testing
0.5050505050505051,OmicronLowNotBoosted,0.288,1,0.5050505050505051,OmicronLowNotBoosted,0.11661829322920964,0.05010541094019397,0.0423704767077168,0.2521242880969106,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
0.5050505050505051,OtherHighNotBoosted,0.288,1,0.5050505050505051,OtherHighNotBoosted,0.23691182249876663,0.06025589857244187,0.13459297553355784,0.3670785149427227,Other,Not Boosted: >250 AU/ml,Frequent testing
0.5050505050505051,OtherLowNotBoosted,0.288,1,0.5050505050505051,OtherLowNotBoosted,0.38084406969523377,0.10758110685329185,0.1955282574989985,0.5865828420031021,Other,Not Boosted: ≤250 AU/ml,Frequent testing
0.7575757575757576,DeltaHighBoosted,0.288,1,0.7575757575757576,DeltaHighBoosted,0.13362309692582813,0.12233305678038,0.0065814947920835335,0.4964233502025556,Delta,Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,DeltaHighNotBoosted,0.288,1,0.7575757575757576,DeltaHighNotBoosted,0.43788378336971534,0.4130426407382908,0.008961257848074918,0.9620126545455782,Delta,Not Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,DeltaLowBoosted,0.288,1,0.7575757575757576,DeltaLowBoosted,0.9973503618790467,0.003921991315782898,0.21147879353406582,0.9999998943764635,Delta,Boosted: ≤250 AU/ml,Frequent testing
0.7575757575757576,DeltaLowNotBoosted,0.288,1,0.7575757575757576,DeltaLowNotBoosted,0.4929450961058039,0.11882468963268943,0.28150974794139744,0.7021772508358648,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
0.7575757575757576,OmicronHighBoosted,0.288,1,0.7575757575757576,OmicronHighBoosted,0.3207899894726124,0.04192888261420129,0.24127053525339115,0.4052867192161513,Omicron,Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,OmicronHighNotBoosted,0.288,1,0.7575757575757576,OmicronHighNotBoosted,0.2970259827925411,0.06339039839543852,0.18408592092490755,0.42775629771431956,Omicron,Not Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,OmicronLowBoosted,0.288,1,0.7575757575757576,OmicronLowBoosted,0.411068615683608,0.04035193814907785,0.3327878998954597,0.49203444743303426,Omicron,Boosted: ≤250 AU/ml,Frequent testing
0.7575757575757576,OmicronLowNotBoosted,0.288,1,0.7575757575757576,OmicronLowNotBoosted,0.16001426742553865,0.06252478157282276,0.0649939171588609,0.31384081931153057,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
0.7575757575757576,OtherHighNotBoosted,0.288,1,0.7575757575757576,OtherHighNotBoosted,0.314580261825666,0.06558649603068334,0.19648389476997377,0.4520617516149334,Other,Not Boosted: >250 AU/ml,Frequent testing
0.7575757575757576,OtherLowNotBoosted,0.288,1,0.7575757575757576,OtherLowNotBoosted,0.4039139108500498,0.09889226190189067,0.2236027094968744,0.5919114403370566,Other,Not Boosted: ≤250 AU/ml,Frequent testing
1.0101010101010102,DeltaHighBoosted,0.288,1,1.0101010101010102,DeltaHighBoosted,0.19914473672337701,0.16165359716957908,0.01472554143594715,0.594125649216445,Delta,Boosted: >250 AU/ml,Frequent testing
1.0101010101010102,DeltaHighNotBoosted,0.288,1,1.0101010101010102,DeltaHighNotBoosted,0.5349295089716513,0.41063517536295235,0.014603749487478888,0.9719427837935337,Delta,Not Boosted: >250 AU/ml,Frequent testing
1.0101010101010102,DeltaLowBoosted,0.288,1,1.0101010101010102,DeltaLowBoosted,0.9980828342918268,0.0028369144948287676,0.31048161775614763,0.9999999258825645,Delta,Boosted: ≤250 AU/ml,Frequent testing
1.0101010101010102,DeltaLowNotBoosted,0.288,1,1.0101010101010102,DeltaLowNotBoosted,0.5798404137223844,0.10900001866720538,0.3662787015384046,0.7672824938930776,Delta,Not Boosted: ≤250 AU/ml,Frequent testing
1.0101010101010102,OmicronHighBoosted,0.288,1,1.0101010101010102,OmicronHighBoosted,0.39030363064550266,0.04238194356108516,0.31085568836798405,0.47344075245427464,Omicron,Boosted: >250 AU/ml,Frequent testing
1.0101010101010102,OmicronHighNotBoosted,0.288,1,1.0101010101010102,OmicronHighNotBoosted,0.36899927584960857,0.06467309118278482,0.24703568090595587,0.49818927083080033,Omicron,Not Boosted: >250 AU/ml,Frequent testing
1.0101010101010102,OmicronLowBoosted,0.288,1,1.0101010101010102,OmicronLowBoosted,0.5034236714165885,0.038255901832465175,0.4265582860215616,0.5820243402610582,Omicron,Boosted: ≤250 AU/ml,Frequent testing
1.0101010101010102,OmicronLowNotBoosted,0.288,1,1.0101010101010102,OmicronLowNotBoosted,0.21325537306556935,0.07329917556484876,0.09563556128460565,0.38497476073757,Omicron,Not Boosted: ≤250 AU/ml,Frequent testing
